2026-07-22 11:25:42 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-07-22 23:50:47 [http-nio-8080-exec-4] INFO  o.a.c.c.C.[.[localhost].[/resort] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-07-22 23:50:47 [http-nio-8080-exec-4] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-07-22 23:50:47 [http-nio-8080-exec-4] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2026-07-22 23:50:47 [http-nio-8080-exec-1] INFO  c.e.r.service.AuthenticationService - Login attempt for username: dinhvan01
2026-07-22 23:50:47 [http-nio-8080-exec-1] INFO  c.e.r.service.AuthenticationService - User found: dinhvan01, checking password...
2026-07-22 23:50:47 [http-nio-8080-exec-1] INFO  c.e.r.service.AuthenticationService - Password match result: true
2026-07-23 00:28:51 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-07-23 00:28:51 [main] INFO  c.e.resort.ResortApplicationTests - Starting ResortApplicationTests using Java 21.0.10 with PID 2564 (started by Dang Van in D:\BaoCao\resort\resort)
2026-07-23 00:28:51 [main] DEBUG c.e.resort.ResortApplicationTests - Running with Spring Boot v3.3.2, Spring v6.1.11
2026-07-23 00:28:51 [main] INFO  c.e.resort.ResortApplicationTests - No active profile set, falling back to 1 default profile: "default"
2026-07-23 00:28:55 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-07-23 00:28:55 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 328 ms. Found 10 JPA repository interfaces.
2026-07-23 00:29:00 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-07-23 00:29:01 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@48d31d25
2026-07-23 00:29:01 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-07-23 00:29:02 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/resort (MySQL 8.0)
2026-07-23 00:29:02 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema `resort`: 12
2026-07-23 00:29:02 [main] INFO  o.f.core.internal.command.DbMigrate - Migrating schema `resort` to version "13 - booking type price snapshot"
2026-07-23 00:29:02 [main] INFO  o.f.core.internal.command.DbMigrate - Successfully applied 1 migration to schema `resort`, now at version v13 (execution time 00:00.377s)
2026-07-23 00:29:03 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-07-23 00:29:03 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2026-07-23 00:29:03 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-07-23 00:29:05 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-07-23 00:29:10 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-07-23 00:29:10 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-07-23 00:29:12 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-07-23 00:29:23 [main] INFO  c.e.resort.ResortApplicationTests - Started ResortApplicationTests in 33.536 seconds (process running for 35.9)
2026-07-23 00:29:25 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-07-23 00:29:25 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-07-23 00:29:25 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-07-23 00:32:11 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-07-23 00:32:12 [main] INFO  c.e.resort.ResortApplicationTests - Starting ResortApplicationTests using Java 21.0.10 with PID 16884 (started by Dang Van in D:\BaoCao\resort\resort)
2026-07-23 00:32:12 [main] DEBUG c.e.resort.ResortApplicationTests - Running with Spring Boot v3.3.2, Spring v6.1.11
2026-07-23 00:32:12 [main] INFO  c.e.resort.ResortApplicationTests - No active profile set, falling back to 1 default profile: "default"
2026-07-23 00:32:13 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-07-23 00:32:13 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 87 ms. Found 10 JPA repository interfaces.
2026-07-23 00:32:14 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-07-23 00:32:15 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@77998ea7
2026-07-23 00:32:15 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-07-23 00:32:15 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/resort (MySQL 8.0)
2026-07-23 00:32:15 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema `resort`: 13
2026-07-23 00:32:15 [main] INFO  o.f.core.internal.command.DbMigrate - Schema `resort` is up to date. No migration necessary.
2026-07-23 00:32:15 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-07-23 00:32:15 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final
2026-07-23 00:32:15 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-07-23 00:32:16 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-07-23 00:32:17 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-07-23 00:32:17 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-07-23 00:32:17 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-07-23 00:32:21 [main] INFO  c.e.resort.ResortApplicationTests - Started ResortApplicationTests in 10.118 seconds (process running for 11.012)
2026-07-23 00:32:22 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-07-23 00:32:22 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-07-23 00:32:22 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
